"a1","b1","a2","b2","p"
"Error in autoHyper(data = squash, theta_init = theta_init, squashed = TRUE,  : 
  consistent convergence failed --
  try squashing data with another 'bin_size' value --
  if that fails, try using zeroes with data squashing --
  or, try using neither zeroes nor data squashing
",NA,NA,NA,NA
"2.84378845965273","0.801468145345296","9.02012464354689","12.1770965593111","0.261891681560812"
"2.56928341211948","0.777531181673233","6.77228005103608","11.0905069690246","0.332460632012179"
"2.67570627473508","0.748615670846225","17.6659055023293","23.2597730272435","0.257411009229013"
"3.35147390170594","0.849492955112308","6.63343464602946","8.66258245190957","0.233106867075435"
"2.19366854354471","0.429519843078563","1.7975368347977","1.9709963363637","0.105528257547083"
"2.56292974986552","0.443789574670332","1.59668843219096","1.78374289964007","0.0766457360318998"
"2.74224283867105","0.513400351344452","1.99972440259747","2.18124530417202","0.10005624125737"
"2.48528472669165","0.69268587757958","2.67564268396649","4.26573530962874","0.243220037796274"
"2.82835824748207","0.813702184057536","12.7385437865509","20.0539865262269","0.301096537896995"
"2.36971565400107","0.379644502963935","1.95302563138366","2.04210127160795","0.0701681743922638"
"2.09159911439812","0.347724996758346","1.69506759705288","1.84252612352554","0.0727707507414112"
"2.94272792359143","0.85162501376981","9.33608977803911","12.8828556174192","0.298623887345062"
"3.10970571374218","0.938316790335315","8.39318421102248","13.9620104407842","0.309339375177464"
"Error in autoHyper(data = squash, theta_init = theta_init, squashed = TRUE,  : 
  consistent convergence failed --
  try squashing data with another 'bin_size' value --
  if that fails, try using zeroes with data squashing --
  or, try using neither zeroes nor data squashing
",NA,NA,NA,NA
"2.67641593842809","0.718175107381505","3.72168852548101","5.2586445773892","0.232115669975942"
"2.80143744795152","0.807167990351867","12.2459708891332","18.514428957497","0.309567017612701"
"2.67168002635282","0.700641868623587","4.33625772096953","6.02888045796373","0.238030169471863"
"2.34222499099787","0.536942606828778","1.91761742442917","2.59079205802703","0.160614291645953"
"3.30105430003153","0.984444381260628","26.7284832405837","40.2667019682711","0.324113343738678"
"Error in autoHyper(data = squash, theta_init = theta_init, squashed = TRUE,  : 
  consistent convergence failed --
  try squashing data with another 'bin_size' value --
  if that fails, try using zeroes with data squashing --
  or, try using neither zeroes nor data squashing
",NA,NA,NA,NA
"2.25550573200631","0.557635340674345","4.34923674957163","5.44450933963266","0.202741713960568"
"3.67036368880126","1.03465869257359","8.4708622329324","12.1078375768203","0.285415928294997"
"2.62769510196389","0.813753671999757","26.5898153806844","38.7001471368884","0.320308515626907"
"2.62769860565774","0.642326193776699","2.8051815082696","3.48818399739226","0.197093891297386"
"3.05379879624343","0.855180619936851","13.7727116614912","19.993981867614","0.279919393956162"
"3.03699146722427","0.881781939012792","8.06524596813309","13.002561379578","0.305384761698703"
"2.40882989343425","0.61915354471348","3.66559851854081","4.97342924075247","0.206539623279838"
"2.39045944406381","0.447239090540324","1.74234466467638","1.87203572627523","0.103153362224611"
"2.21987160887635","0.602515899236263","3.47168277285653","5.17133058393013","0.231867867429716"
"2.83160800642598","0.779576495403018","4.50603081705329","6.51467765926013","0.266244746428469"
"3.56237433510356","0.968337723876184","7.25025609736517","10.538612464001","0.272216801250727"
"Error in autoHyper(data = squash, theta_init = theta_init, squashed = TRUE,  : 
  consistent convergence failed --
  try squashing data with another 'bin_size' value --
  if that fails, try using zeroes with data squashing --
  or, try using neither zeroes nor data squashing
",NA,NA,NA,NA
"3.31845836913746","0.386488279628341","1.38636937846642","1.5056082472404","0.0454837130360728"
"2.24108730406123","0.370094726751942","1.51994988335137","1.59148851347416","0.0702535816838447"
"3.58662434429512","0.970798822720435","24.310830438061","30.3200548486767","0.265177510463473"
"2.35863490234884","0.622462163591856","4.47147166034436","5.83143335715524","0.230024243711032"
"3.05242360767576","0.863325461961179","7.36429568970406","8.99954028156344","0.27118931450164"
"3.06719672799851","0.873479004715244","5.14848156051626","8.1858651082237","0.270533609479381"
"Error in autoHyper(data = squash, theta_init = theta_init, squashed = TRUE,  : 
  consistent convergence failed --
  try squashing data with another 'bin_size' value --
  if that fails, try using zeroes with data squashing --
  or, try using neither zeroes nor data squashing
",NA,NA,NA,NA
"2.5341675054363","0.738886061299153","8.27894333690602","12.6125400668091","0.294273125142803"
"2.31271323677874","0.756948236721325","3.18081983080563","6.06200217108734","0.335070152112199"
"2.60737858785469","0.770961307035475","5.82160218213329","8.85127161311264","0.289752587221025"
"2.56095247195435","0.801802674017877","8.22818457133098","12.8027664126034","0.33277945536408"
"2.48373671201062","0.73556448250653","3.26338228948504","5.12647891993062","0.28556275619812"
"3.23004635934963","0.865158320671822","12.8587438420585","17.2970582216141","0.247618208419172"
"2.89879737821555","0.828266983521288","3.34886369492651","5.11328849728401","0.268242665775549"
"2.62028705761851","0.687926449629426","3.15337799030852","4.29328769044937","0.230925909940167"
"2.5401239890201","0.724254743517434","3.57617622272924","5.38912778357856","0.249950109462371"
"2.66257447673783","0.684841087067013","3.95959834216134","5.17591204744055","0.210352608467785"
"2.79823571845291","0.825585261663853","26.2126576817145","34.2268045360436","0.292533796824667"
"3.30382053619203","0.99524613289788","6.68007950923472","9.49879897030691","0.29794343934578"
"2.86504002422344","0.751399921670502","2.38420331987977","3.41757025485244","0.213371478163241"
"2.86453834508373","0.906051272429145","3.43804787510942","6.57911607880846","0.342346770096731"
"2.37009728251757","0.599012719657081","2.51516240103585","3.46016132514609","0.198344699191418"
"2.77712654647175","0.734890310072674","18.9987124430749","24.910335482667","0.247943463034795"
"Error in autoHyper(data = squash, theta_init = theta_init, squashed = TRUE,  : 
  consistent convergence failed --
  try squashing data with another 'bin_size' value --
  if that fails, try using zeroes with data squashing --
  or, try using neither zeroes nor data squashing
",NA,NA,NA,NA
"2.65212007777673","0.736463798431989","6.41135252677912","8.47714667430235","0.259397751045741"
"2.38228010009674","0.429699134720953","1.88410743080109","1.99069190372733","0.0935916274893931"
"3.21697790771482","0.884943889169657","5.09750931942016","6.85910919516564","0.261158739741839"
"3.3079319153015","0.901696251896659","6.80023916505385","10.4337027852065","0.279118398076232"
"3.01769258719118","0.852620865984991","5.86446886755756","7.95587946773612","0.261505813047681"
"2.64115437652661","0.774069893237382","5.0647840764523","7.52912581747238","0.268960113607"
"2.52996280124474","0.69965618989133","7.14542063345369","11.0943326143192","0.274879179458336"
"2.39872068462572","0.473372581258867","2.1368108480627","2.30249244491749","0.106778677743556"
"2.59598817311425","0.578358533474309","2.68268798035267","3.09268766449853","0.1548418502859"
"2.29261158098093","0.670569428967124","9.25605494686906","13.0273342345914","0.275682285590756"
"2.31168947549778","0.598657103609159","2.52004168802035","3.42492237774892","0.201371383715187"
"Error in autoHyper(data = squash, theta_init = theta_init, squashed = TRUE,  : 
  consistent convergence failed --
  try squashing data with another 'bin_size' value --
  if that fails, try using zeroes with data squashing --
  or, try using neither zeroes nor data squashing
",NA,NA,NA,NA
"3.01476122851453","0.837473412997349","16.2910033928637","21.4110342332324","0.275208658391023"
"2.32403627653771","0.672300207644261","5.16124426173592","7.70515178296788","0.272054269395992"
"3.59748767758523","1.0839816479818","5.27679913941224","8.14710281388782","0.323922732922462"
"Error in autoHyper(data = squash, theta_init = theta_init, squashed = TRUE,  : 
  consistent convergence failed --
  try squashing data with another 'bin_size' value --
  if that fails, try using zeroes with data squashing --
  or, try using neither zeroes nor data squashing
",NA,NA,NA,NA
"3.25193285172454","0.90266437694328","10.7304837979819","14.4746173834825","0.264815078754076"
"3.53158337515344","0.976163972711251","7.07461675090267","9.77642368984389","0.266355073630337"
"2.4326657011768","0.57322358038419","2.63569891398472","3.26440408731615","0.170475089832806"
"2.73064259674305","0.509190837621566","1.59224898786984","2.02923443916348","0.104841084357511"
"2.39019479314092","0.355407522281025","2.03753630756965","1.87752515774577","0.0561648418239547"
"2.93800114539175","0.850070666104683","9.23817557780131","13.1075689595152","0.288227838735039"
"2.77225119775736","0.437986726013334","1.86840736460795","1.99703516531611","0.0750999447864296"
"2.54421499986794","0.705159985691251","3.55361813339455","4.99108861541908","0.228323963062401"
"2.95466866963431","0.871661466060501","7.43130363112316","11.0800295362917","0.294667514388891"
"2.33551427926144","0.607227342867437","2.93241709225058","3.93838609426716","0.204284106362165"
"2.41172855112409","0.462329814767073","2.18275761533527","2.4482645002055","0.106165265444814"
"2.42053437276558","0.455499945292446","1.90864508080522","1.99352817561875","0.101011381231467"
"2.73226263199042","0.388066132956122","2.00348511728846","1.97151389562642","0.0587226287827972"
"2.32436259793261","0.638585050970467","9.90215574413242","13.676795454757","0.265137669646332"
"2.88685066806222","0.853080880991628","12.2226819695428","15.7729542436406","0.295390180657232"
"2.50178728750478","0.672696799754539","19.8354116215601","23.8053346129683","0.241202751210549"
"3.01757740067697","0.92065899514945","9.25747296518781","13.8752413358397","0.323137265420423"
"Error in autoHyper(data = squash, theta_init = theta_init, squashed = TRUE,  : 
  consistent convergence failed --
  try squashing data with another 'bin_size' value --
  if that fails, try using zeroes with data squashing --
  or, try using neither zeroes nor data squashing
",NA,NA,NA,NA
"2.63822878494438","0.846094699819726","19.8458182738631","31.3065680608914","0.345984836605168"
"2.41735134654471","0.670359674310424","7.7190878077728","9.26957849823505","0.223523774664463"
"2.5398587387374","0.77401654608769","13.5378353637467","20.0400868617374","0.307807818277485"
"2.69131923806117","0.688703095344014","4.10663269544848","5.29411511880416","0.200559918253815"
"2.75605712338714","0.655840333913121","3.14334428482267","3.6236286990418","0.182752239311617"
"3.55946942291291","1.00629782131158","20.5968988471605","28.9024980956678","0.282190961111918"
"Error in autoHyper(data = squash, theta_init = theta_init, squashed = TRUE,  : 
  consistent convergence failed --
  try squashing data with another 'bin_size' value --
  if that fails, try using zeroes with data squashing --
  or, try using neither zeroes nor data squashing
",NA,NA,NA,NA
"2.68256362775567","0.730227934991571","2.93678000191121","3.98784974713838","0.229825491030832"
"2.50530271682196","0.763603055285123","3.73982182206984","6.10184487780103","0.306006355127324"
"2.87955694336285","0.897440745301661","26.3572899346337","43.5019421928771","0.328023801359895"
"2.44706788434004","0.70201586179455","5.28939140571101","8.20280938685826","0.277639841465839"
"2.38819497927269","0.689989887601644","11.4692573421507","15.4285508559574","0.257846427527721"
"2.54376107657608","0.659949908178844","9.54910427830183","11.0770530422521","0.219550723498741"
"2.73730248946148","0.727647646814656","9.17359399371084","11.7182493406545","0.240091156509832"
"28.5894555949529","2.23570167151654","1.86770273619396","1.69942925803817","0.0263298983288113"
"2.62886659489543","0.73702560755905","13.1211368441752","18.8724470488361","0.27667124322783"
"Error in autoHyper(data = squash, theta_init = theta_init, squashed = TRUE,  : 
  consistent convergence failed --
  try squashing data with another 'bin_size' value --
  if that fails, try using zeroes with data squashing --
  or, try using neither zeroes nor data squashing
",NA,NA,NA,NA
"2.55004998164322","0.768321722523434","3.88961321279143","6.08959131936747","0.312559199364589"
"2.41397341846673","0.629504781517915","5.98366283522856","7.92420267315893","0.221452798180647"
"Error in autoHyper(data = squash, theta_init = theta_init, squashed = TRUE,  : 
  consistent convergence failed --
  try squashing data with another 'bin_size' value --
  if that fails, try using zeroes with data squashing --
  or, try using neither zeroes nor data squashing
",NA,NA,NA,NA
"2.70016869959154","0.727277168802636","2.90507632561362","4.44109905083827","0.246243207294531"
"3.02211762327669","0.88256691618239","10.957390985984","16.7148146290801","0.293451009751235"
"2.52871005884381","0.747458054246295","4.51595308759953","6.2530843039618","0.277342584435127"
"2.96826532858397","0.811886698237775","7.28302767392171","9.91921393789624","0.237101266520446"
"2.81312634207003","0.876799188969027","10.7017983376853","15.7345428297335","0.335728840895187"
"2.32981647234454","0.689930881431093","6.53365226554242","7.94847157063481","0.273910670771988"
"2.8126195781797","0.79004353769593","3.54129246636769","4.91275580045312","0.262431437940476"
"2.80970138922483","0.814792919576125","7.59952506933361","11.3360771190413","0.285834776880743"
"3.02526716098377","0.879710709572145","5.68775287382379","7.77713583675818","0.285184725817077"
"2.32294121410146","0.657573938898382","17.7484874730811","24.040690364559","0.262433770341373"
"2.40554865705936","0.463945685552251","2.48723323412925","2.65636518977336","0.105835229651605"
"2.55559596513662","0.730414526815382","24.3732190679053","32.406208217067","0.273414119108786"
"1.95665578943156","0.383828718356161","2.89486598469042","3.03337571295685","0.116217741297474"
"2.940785244383","0.807511715642514","11.5106041763413","14.6959711671648","0.247300954234031"
"3.27744579487624","0.969930543502032","14.0750627730328","19.2857761292703","0.275634842141115"
"2.65913580141723","0.715123690867432","8.82844776908826","11.2799767565547","0.242119672461693"
"2.83604649391866","0.759205669277121","3.47981665532383","5.12680787977595","0.232936549085364"
"1.97795968230455","0.395186100546931","1.34175753267209","1.70756941899998","0.0937260465218774"
"2.89715085244851","0.764079719700498","30.1641262400334","38.113549032813","0.233164502363622"
"2.68754874406348","0.773639916644532","4.17232898316026","6.49227840820671","0.272591262197864"
"2.53430703523624","0.690930894659668","3.06188066875119","4.32408886080872","0.24275638191544"
"2.93713132205803","0.8768259185541","6.20036660073816","8.36086670553893","0.284496509599145"
"2.62385649564789","0.717348965379607","4.86508271001398","7.11804082621356","0.248097441111897"
"3.12201703779146","0.916422964151721","4.78316682384046","7.66120325433445","0.303406834535203"
"2.7490774397411","0.53254855891942","2.05124763150278","2.28140323317648","0.113384081249159"
"2.26013229250198","0.727697791256183","15.419738726128","23.3850356492428","0.342232633568455"
"2.33182842373915","0.660792343273582","5.73046210797833","6.91806300222799","0.229517845666538"
"Error in autoHyper(data = squash, theta_init = theta_init, squashed = TRUE,  : 
  consistent convergence failed --
  try squashing data with another 'bin_size' value --
  if that fails, try using zeroes with data squashing --
  or, try using neither zeroes nor data squashing
",NA,NA,NA,NA
"2.93381107006124","0.770358595673393","3.2491393564862","4.4269157341246","0.226180639770382"
"2.28614534719362","0.496165876210523","2.30409000694962","2.55003205026692","0.136373471701007"
"2.32625809332298","0.630837564531789","3.852360525793","5.47428023453107","0.247119593811538"
"2.49398060364642","0.439902039273844","1.84333004346427","1.95146619999414","0.0851774543498142"
"Error in autoHyper(data = squash, theta_init = theta_init, squashed = TRUE,  : 
  consistent convergence failed --
  try squashing data with another 'bin_size' value --
  if that fails, try using zeroes with data squashing --
  or, try using neither zeroes nor data squashing
",NA,NA,NA,NA
"2.34392450554102","0.465795488480766","2.23244274449496","2.4299881486851","0.118909842169875"
"2.89185872300362","0.824671177106435","6.28925532430125","8.76909857469454","0.264324289002027"
"2.67956358527531","0.899253550677265","19.9028735020424","34.8085145668995","0.371279682705505"
"2.32728465548369","0.535414637008428","1.9534862823983","2.49606661190939","0.155652120598574"
"2.54938822543341","0.5438036089989","3.38550834462915","4.0320056263481","0.158277480373278"
"2.44691144952588","0.708537257157752","9.42870753822027","13.1907020283093","0.27661723903627"
"3.00799411897585","0.386202147536264","1.97135442739814","1.93592458196665","0.0608031743450344"
"2.44032354536453","0.679449815418133","19.742354862758","25.8312354684767","0.258988589411347"
"2.83486617945717","0.880311441255437","25.9327556996639","39.3661347842239","0.336793795425569"
"2.19446604412656","0.579515685377301","2.83816042017953","4.09514426730717","0.22013118475238"
"2.33274499319212","0.383365165181075","2.15610211126558","2.178687980052","0.080832467389657"
"2.86410259287148","0.796884225316231","22.0838429134145","30.4193576991102","0.262326966465657"
"2.57510607797381","0.711096571906133","4.49887961383759","6.41566497476828","0.258967739227657"
"2.67636912283943","0.384657672021465","1.8931732555409","1.92830750278914","0.0621472366808213"
"2.41486287957053","0.632957682862839","9.73885582247939","12.4174307585453","0.216421350844908"
"2.87361138131048","0.808071394276362","7.28050338277411","9.55362673363811","0.283524760746838"
"3.56986288195996","1.01842555628358","14.1957798038552","21.8970771846419","0.300938482514645"
"2.73318169068643","0.724289715974186","4.52969965234146","5.68042239977782","0.244691861575573"
"2.5644052925946","0.683914948059344","4.80389764817372","6.95033846053476","0.244941166816475"
"2.33289034806035","0.636824688017442","4.5020944418542","6.45741984431245","0.24927525360631"
"2.5492428730923","0.643048388149894","4.81003936304849","5.71776324111117","0.21201502560998"
"2.81836149506642","0.815869460730743","9.07966557537401","12.6165659733789","0.284888600663649"
"2.9739779041427","0.887654188153664","12.6580071471522","19.2880283960501","0.316023619155742"
"3.1962687687432","0.963988198467551","16.5106682622746","22.7545433679881","0.302909701363758"
"2.40038067174043","0.588877200716791","4.13376289728987","4.87727731065354","0.198096745643636"
"2.51742719425265","0.659321517076832","9.68453976369821","11.4702341199016","0.219833480503657"
"2.81673603541065","0.825680408091683","11.0982158282939","15.7102364029929","0.298414838353583"
"2.86110853456995","0.796039015023556","3.53178754229641","5.08741954869407","0.267752008491415"
"2.58672082098777","0.657108354153646","2.88353962373027","3.95371064070744","0.205933460255023"
"2.56217661536124","0.661275352268545","19.4480139145373","23.1015893368901","0.22648602687757"
"2.4613072274875","0.613650825663962","4.03769967409932","4.82145629398016","0.212561229506287"
"2.84545718034319","0.821438413458625","4.26073427930025","6.55883440785489","0.288308630422444"
"2.18680906824418","0.382607091969387","1.90441578644968","2.0602604181584","0.0860913708711691"
"3.36627578734193","0.950736569576578","11.9188564182023","16.6102134504034","0.276852325835963"
"2.96281225305302","0.558967776869925","2.17907138019374","2.43056345079009","0.107563384312257"
"2.86554718717752","0.868671545590041","3.33201450006531","5.46386147305345","0.29055752510406"
"2.27094621248714","0.52940584241854","1.66177465372639","2.24738758385202","0.159164843558827"
"3.39794109717548","0.92562741055723","3.94747585208147","5.72766704541355","0.270149206826552"
"3.48577436884454","1.0217838566043","8.26918376058069","11.9982458542769","0.311160701297219"
"2.55809851444241","0.652457154184296","5.29013566079658","7.09525367472836","0.225341902161131"
"2.31016419017266","0.469381956548347","2.19573734249914","2.63455363685582","0.118777297457353"
"2.51175586922028","0.544371316814246","2.27646999637171","2.6398925493707","0.139382581703331"
"Error in autoHyper(data = squash, theta_init = theta_init, squashed = TRUE,  : 
  consistent convergence failed --
  try squashing data with another 'bin_size' value --
  if that fails, try using zeroes with data squashing --
  or, try using neither zeroes nor data squashing
",NA,NA,NA,NA
"2.51352110776081","0.68558243060574","28.0513718546721","36.2050584561794","0.268857061467715"
"2.12496423004963","0.355913701141429","1.96431611353961","1.96198282099266","0.0781988069317007"
"2.40433604931166","0.733410295468436","3.0163924760013","4.45283487432968","0.273507245649147"
"2.83222382748089","0.691156133658425","3.44524032347498","4.15489735007497","0.191450353232879"
"2.83644967381824","0.826122156219202","7.61428246372054","11.2855735058823","0.299519503077618"
"2.36494869128354","0.666181708524547","5.87985580663349","8.09658280424085","0.237628537111541"
"2.13252032541888","0.314147119736011","1.49915910520718","1.59791863117048","0.0572717313473185"
"2.58114914498333","0.804795455328883","4.96777071258874","8.21060842226314","0.329848445960338"
"3.17880810722199","0.931530095385626","21.8871756046424","31.201841304454","0.299834436205634"
"2.2380650297242","0.688094707912997","8.89741814006571","11.8139369246689","0.301862256914167"
"3.35673917552059","1.02370885074197","41.2724866842149","61.2914434529496","0.332135041455427"
"2.94097247815511","0.854563150140356","3.04021488668011","4.25774411388928","0.247929632233257"
"2.7455548249099","0.784116200611216","5.1107138431974","7.46595928541325","0.27674771025374"
"2.78466462128396","0.72360509129086","4.17879949471093","5.72716152372143","0.222870697039806"
"2.80180360020467","0.869898769528719","3.77385457919554","5.68449315262984","0.316994507298478"
"2.51696178241945","0.686989257399167","12.0725871860765","18.6453071826441","0.262832140056043"
"2.39800474111256","0.686975147824708","3.5181129108898","5.72658968623325","0.263359308063545"
"2.75112172387944","0.359573968539263","1.53662081174541","1.56381911086067","0.0506665078112693"
"2.88022534072744","0.821605795609908","6.23737407368648","8.29858344141296","0.275679346012867"
"3.27849323458121","0.917128700246773","6.40321098308732","8.89813639468392","0.275826674310026"
"2.28317437130852","0.474370171807565","1.98347651714898","2.31936498933501","0.121732490833681"
"2.5674114438783","0.796169346801002","5.33325586908477","7.79282116196295","0.30434155756772"
"2.08551137138629","0.432403584705607","1.6497752919447","2.11275929782902","0.118828906638395"
"2.60118590696734","0.656185824310124","3.37795124449217","4.05579312224601","0.186097316318241"
"2.99355544175308","0.871461667833951","5.39351982956872","9.52641002665093","0.305605054515144"
"2.37315083496348","0.637145707039488","2.65296904685995","3.7034752619832","0.212440589882879"
"13.2285108862672","1.12734284298559","2.16333999962555","1.94102270050947","0.0286028108175609"
"2.61171845730345","0.799688499759325","9.08123094157966","15.146633544879","0.316946795488187"
"2.93485281465232","0.851242179930377","8.57749322262739","11.9074003350662","0.267082364923411"
"Error in autoHyper(data = squash, theta_init = theta_init, squashed = TRUE,  : 
  consistent convergence failed --
  try squashing data with another 'bin_size' value --
  if that fails, try using zeroes with data squashing --
  or, try using neither zeroes nor data squashing
",NA,NA,NA,NA
"2.68383325333091","0.696478596765139","5.03827097103582","6.94450030034007","0.231461885596356"
"2.77516392030876","0.74881487852185","5.86320909100673","8.46858063523718","0.251629376983104"
"2.6781631478376","0.590264317919359","3.12056584180646","3.22428513823163","0.134736660798676"
"3.06013881117621","0.945652403729205","34.4646939897478","51.8557604776922","0.340575926781509"
"2.40112679090894","0.382216310977037","1.82177657048116","1.86007403165728","0.0694546779606935"
"3.40179057097394","0.916802907742018","8.60236383233759","12.4548295358306","0.27152434635492"
"2.44464272357219","0.685900075828009","10.4460518435004","15.4990338252469","0.30112871095903"
"2.45507138336637","0.670032914276296","12.1409641348301","15.9638251456994","0.248679893555341"
"Error in autoHyper(data = squash, theta_init = theta_init, squashed = TRUE,  : 
  consistent convergence failed --
  try squashing data with another 'bin_size' value --
  if that fails, try using zeroes with data squashing --
  or, try using neither zeroes nor data squashing
",NA,NA,NA,NA
"3.3307590030495","0.924962676275611","8.51866965241445","10.7498197779248","0.262704497602715"
"2.57248782114185","0.668697091920301","5.00612679887677","6.05867706278424","0.21169609291512"
"2.70292931132293","0.730139230200545","4.39968250700254","5.68689482625221","0.231153252111394"
"3.37892758878921","0.556087749406059","1.97349760255318","1.99382343455835","0.0802972515861655"
"2.5602407274284","0.459270545479921","1.79465062696599","1.98508016912027","0.0918169631667827"
"2.9987758819612","0.874236490532478","10.5974689977571","14.3376034831028","0.285005439480736"
"2.43492178757181","0.633751188138898","2.20488720786561","2.96412901216243","0.201712809340509"
"2.53942668907334","0.529198795136352","1.95886793918913","2.28302586786812","0.130014825245256"
"Error in autoHyper(data = squash, theta_init = theta_init, squashed = TRUE,  : 
  consistent convergence failed --
  try squashing data with another 'bin_size' value --
  if that fails, try using zeroes with data squashing --
  or, try using neither zeroes nor data squashing
",NA,NA,NA,NA
